Product_ID,Category,Subcategory,Price,Brand,Average_Rating_of_Similar_Products,Product_Rating,Customer_Review_Sentiment_Score,Holiday,Season,Geographical_Location,Similar_Product_List,Probability_of_Recommendation
P11684,books,fiction,2597,brand c,4.2,3.1,0.69,yes,summer,Canada,"['Non-fiction', 'Fiction']",0.88
P11685,fitness,dumbbells,567,brand c,2.2,4.0,0.22,yes,autumn,USA,['Treadmill'],0.5
P11686,electronics,headphones,2739,brand b,3.5,2.1,0.21,yes,spring,Canada,"['Smartwatch', 'Smartwatch', 'Smartphone']",0.86
P11687,beauty,moisturizer,4180,brand c,4.5,2.8,0.15,no,autumn,India,['Perfume'],0.16
P11688,electronics,smartwatch,1480,brand c,3.2,2.2,0.24,yes,winter,UK,['Laptop'],0.63
P11689,books,biography,4320,brand b,4.2,2.4,0.63,no,spring,India,"['Biography', 'Comics']",0.31
P11690,books,non-fiction,1864,brand a,2.4,2.4,0.38,yes,summer,Germany,"['Non-fiction', 'Comics', 'Biography']",0.43
P11691,home decor,lamp,791,brand d,4.1,3.3,0.5,no,spring,Germany,"['Wall Art', 'Lamp']",0.79
P11692,beauty,perfume,1691,brand b,3.7,3.3,0.92,yes,spring,UK,['Lipstick'],0.99
P11693,fitness,resistance bands,4666,brand a,3.2,2.4,0.01,yes,summer,India,"['Dumbbells', 'Dumbbells', 'Yoga Mat']",0.29
P11694,fitness,yoga mat,2465,brand b,3.9,3.1,0.33,no,summer,India,['Treadmill'],0.27
P11695,beauty,moisturizer,232,brand c,4.1,3.6,0.98,yes,winter,Germany,['Perfume'],0.12
P11696,fashion,jacket,1046,brand b,4.0,4.7,0.46,yes,spring,Canada,"['Jeans', 'T-shirt']",0.88
P11697,home decor,lamp,345,brand d,2.1,2.3,0.68,no,summer,Canada,"['Wall Art', 'Cushions']",0.46
P11698,home decor,lamp,2194,brand d,4.7,4.3,0.31,no,autumn,India,"['Wall Art', 'Curtains', 'Curtains']",0.12
P11699,home decor,curtains,2203,brand b,4.0,2.2,0.6,yes,winter,India,"['Wall Art', 'Curtains', 'Lamp']",0.81
P11700,electronics,smartphone,3952,brand d,2.1,4.3,0.29,yes,summer,Canada,"['Laptop', 'Headphones']",0.89
P11701,home decor,lamp,1295,brand a,4.3,2.2,0.23,no,summer,India,"['Wall Art', 'Curtains']",0.1
P11702,electronics,headphones,3775,brand b,2.3,3.1,0.21,no,summer,UK,['Headphones'],0.94
P11703,electronics,smartwatch,4062,brand c,4.8,2.4,0.65,no,spring,Germany,['Headphones'],0.42
P11704,home decor,cushions,2009,brand c,2.3,2.8,0.98,no,summer,Germany,"['Lamp', 'Curtains', 'Cushions']",1.0
P11705,books,fiction,2170,brand a,4.6,2.3,0.48,no,autumn,India,['Fiction'],0.72
P11706,electronics,laptop,732,brand a,2.5,2.1,0.84,no,autumn,Canada,"['Laptop', 'Smartphone', 'Smartphone']",0.86
P11707,fitness,dumbbells,3036,brand b,3.6,4.6,0.04,yes,winter,USA,"['Treadmill', 'Yoga Mat']",0.28
P11708,books,fiction,3646,brand a,3.7,2.8,0.63,no,summer,USA,"['Biography', 'Non-fiction']",0.18
P11709,books,biography,1845,brand a,4.1,2.9,0.47,no,spring,India,"['Non-fiction', 'Fiction', 'Non-fiction']",0.66
P11710,electronics,smartwatch,4014,brand c,4.7,4.5,0.0,no,winter,Germany,"['Smartphone', 'Headphones', 'Smartwatch']",0.37
P11711,books,non-fiction,2145,brand c,4.5,3.6,0.86,yes,summer,Germany,"['Biography', 'Biography']",0.53
P11712,fashion,shoes,2880,brand b,3.7,4.8,0.83,yes,spring,Canada,['Jacket'],0.23
P11713,electronics,laptop,1791,brand a,2.9,4.9,0.23,no,spring,Canada,['Smartphone'],0.62
P11714,fitness,resistance bands,4621,brand d,2.1,3.3,0.19,no,summer,India,"['Yoga Mat', 'Treadmill', 'Resistance Bands']",0.93
P11715,books,non-fiction,3074,brand b,3.7,4.4,0.89,yes,summer,USA,"['Comics', 'Fiction']",0.38
P11716,home decor,lamp,4108,brand c,3.7,3.6,0.15,yes,summer,USA,['Curtains'],0.33
P11717,fitness,resistance bands,3326,brand d,2.4,4.0,0.89,no,winter,Canada,['Resistance Bands'],0.58
P11718,beauty,perfume,523,brand d,3.9,2.9,0.56,yes,winter,UK,"['Perfume', 'Moisturizer']",0.41
P11719,electronics,smartphone,4269,brand a,2.5,4.3,0.15,yes,autumn,Germany,"['Smartphone', 'Laptop', 'Headphones']",0.14
P11720,books,comics,4835,brand a,3.7,3.4,0.61,no,summer,Germany,"['Non-fiction', 'Comics']",0.18
P11721,home decor,cushions,2093,brand d,3.5,2.3,0.73,no,winter,India,"['Wall Art', 'Cushions']",0.17
P11722,beauty,lipstick,3162,brand d,2.5,2.7,0.99,yes,spring,Germany,"['Foundation', 'Perfume']",0.17
P11723,fitness,treadmill,2734,brand d,5.0,3.7,0.38,yes,autumn,USA,"['Treadmill', 'Yoga Mat']",0.45
P11724,fashion,shoes,4933,brand c,3.7,2.4,0.6,yes,autumn,Canada,"['Jacket', 'Jacket']",0.27
P11725,books,non-fiction,3451,brand d,3.9,3.2,0.51,yes,winter,Germany,['Non-fiction'],0.1
P11726,home decor,cushions,4975,brand c,2.1,3.6,0.85,yes,spring,UK,"['Curtains', 'Curtains', 'Curtains']",0.38
P11727,fashion,jacket,1234,brand b,2.8,3.6,0.54,no,winter,Canada,"['Jacket', 'Shoes']",0.74
P11728,home decor,curtains,3884,brand c,2.3,4.7,0.02,yes,summer,Canada,"['Lamp', 'Lamp', 'Cushions']",0.64
P11729,books,fiction,1466,brand c,2.9,4.5,0.68,yes,autumn,UK,"['Comics', 'Fiction', 'Non-fiction']",0.54
P11730,fashion,shoes,3019,brand d,3.1,3.9,0.75,yes,autumn,USA,['Jacket'],0.74
P11731,beauty,perfume,183,brand a,3.8,2.5,0.32,yes,autumn,Canada,"['Moisturizer', 'Lipstick']",0.31
P11732,home decor,wall art,1465,brand d,2.2,2.9,0.71,no,autumn,USA,"['Cushions', 'Cushions', 'Lamp']",0.39
P11733,home decor,wall art,2045,brand c,4.5,3.1,0.84,yes,winter,Germany,['Lamp'],0.73
P11734,electronics,smartphone,4336,brand d,4.9,4.3,0.04,yes,autumn,UK,"['Headphones', 'Smartwatch', 'Laptop']",0.92
P11735,fashion,jacket,4457,brand b,2.2,2.0,0.92,no,spring,UK,['T-shirt'],0.58
P11736,beauty,perfume,3062,brand b,2.7,4.6,0.69,no,spring,Canada,"['Lipstick', 'Foundation']",0.42
P11737,books,biography,625,brand c,3.6,3.1,0.93,yes,spring,Germany,"['Fiction', 'Non-fiction', 'Fiction']",0.93
P11738,beauty,moisturizer,1354,brand a,2.8,2.1,0.48,no,summer,Canada,"['Foundation', 'Moisturizer']",0.64
P11739,home decor,lamp,4733,brand b,4.4,2.5,0.36,no,winter,UK,"['Lamp', 'Lamp']",0.16
P11740,fitness,yoga mat,4767,brand a,4.6,2.2,0.22,no,spring,UK,"['Dumbbells', 'Dumbbells']",0.79
P11741,home decor,cushions,277,brand b,2.6,2.5,0.45,yes,winter,UK,"['Curtains', 'Lamp']",0.6
P11742,home decor,wall art,4659,brand c,2.4,4.7,0.43,no,spring,USA,"['Cushions', 'Curtains', 'Cushions']",0.44
P11743,fashion,jeans,2893,brand c,3.8,3.3,0.88,yes,autumn,Germany,"['Shoes', 'Jacket']",0.19
P11744,home decor,wall art,4463,brand c,3.1,2.9,0.52,yes,winter,USA,['Curtains'],0.65
P11745,home decor,wall art,1487,brand b,4.7,4.8,0.78,yes,autumn,USA,"['Curtains', 'Wall Art', 'Curtains']",0.85
P11746,electronics,smartphone,1747,brand b,4.6,3.2,0.09,yes,summer,USA,"['Smartphone', 'Headphones', 'Laptop']",0.72
P11747,electronics,headphones,1334,brand c,2.9,3.5,0.54,yes,spring,India,"['Smartwatch', 'Smartphone']",0.12
P11748,home decor,cushions,2394,brand b,3.4,2.6,0.99,yes,winter,Germany,"['Wall Art', 'Cushions']",0.94
P11749,fitness,resistance bands,3852,brand b,3.1,2.6,0.41,no,autumn,USA,['Dumbbells'],0.86
P11750,beauty,foundation,417,brand d,4.6,3.6,0.95,no,autumn,India,['Moisturizer'],0.82
P11751,beauty,moisturizer,233,brand b,4.8,4.8,0.27,no,spring,Canada,['Perfume'],0.44
P11752,fashion,jeans,820,brand b,4.6,2.3,0.29,yes,winter,USA,"['T-shirt', 'Jacket', 'T-shirt']",0.72
P11753,fashion,shoes,2572,brand b,2.5,4.4,0.86,yes,autumn,UK,"['Shoes', 'T-shirt']",0.99
P11754,home decor,curtains,1095,brand a,4.6,2.1,0.92,no,summer,India,"['Wall Art', 'Wall Art', 'Curtains']",0.38
P11755,home decor,cushions,3768,brand c,2.9,4.3,0.75,no,autumn,UK,"['Lamp', 'Curtains', 'Curtains']",0.29
P11756,fitness,yoga mat,641,brand c,4.4,3.0,0.8,yes,summer,Canada,['Dumbbells'],0.83
P11757,beauty,moisturizer,2034,brand d,2.9,4.8,0.42,no,spring,Germany,['Moisturizer'],0.46
P11758,electronics,headphones,4809,brand c,4.1,4.1,0.86,no,winter,USA,"['Smartwatch', 'Headphones', 'Laptop']",0.19
P11759,fashion,jacket,2978,brand a,2.2,2.3,0.61,no,spring,UK,"['Jacket', 'T-shirt']",0.11
P11760,books,non-fiction,4651,brand c,2.6,4.3,0.88,yes,autumn,Canada,['Biography'],0.31
P11761,books,fiction,472,brand b,4.0,2.3,0.2,no,winter,India,"['Fiction', 'Comics']",0.9
P11762,fashion,jacket,1539,brand a,4.1,4.8,0.76,no,autumn,Canada,['Jeans'],0.55
P11763,fitness,treadmill,2966,brand a,3.2,3.8,0.69,no,summer,USA,['Treadmill'],0.93
P11764,home decor,wall art,2776,brand d,4.6,4.2,0.47,yes,summer,Germany,['Curtains'],0.8
P11765,home decor,cushions,346,brand c,2.8,4.1,0.33,no,winter,India,"['Cushions', 'Cushions']",0.95
P11766,electronics,smartwatch,4716,brand c,4.5,4.7,0.62,yes,summer,India,"['Laptop', 'Headphones']",0.94
P11767,books,biography,239,brand d,4.2,2.5,0.74,no,winter,Germany,['Comics'],0.95
P11768,electronics,smartwatch,1193,brand b,3.0,2.8,0.95,yes,summer,USA,"['Headphones', 'Laptop', 'Smartwatch']",0.87
P11769,books,biography,305,brand a,4.9,3.0,0.01,no,winter,UK,"['Comics', 'Fiction']",0.33
P11770,fitness,dumbbells,1629,brand d,3.0,3.5,0.25,yes,summer,USA,"['Resistance Bands', 'Resistance Bands']",0.77
P11771,fitness,resistance bands,454,brand b,4.5,2.5,0.27,yes,winter,Germany,['Resistance Bands'],0.47
P11772,books,comics,2099,brand a,4.9,4.2,0.24,yes,spring,Germany,['Fiction'],0.32
P11773,electronics,smartphone,1075,brand b,4.5,3.1,0.73,yes,autumn,USA,"['Laptop', 'Smartwatch', 'Smartwatch']",0.43
P11774,home decor,curtains,3254,brand a,4.5,3.7,0.55,yes,autumn,USA,"['Wall Art', 'Cushions']",0.66
P11775,electronics,smartphone,1443,brand c,3.4,2.7,0.74,yes,spring,UK,"['Smartwatch', 'Headphones', 'Headphones']",0.26
P11776,home decor,lamp,2048,brand a,3.8,3.8,0.51,yes,autumn,India,['Curtains'],0.51
P11777,beauty,lipstick,3420,brand a,5.0,2.5,0.44,no,spring,Canada,"['Perfume', 'Foundation', 'Lipstick']",0.85
P11778,fitness,treadmill,2799,brand c,2.0,4.6,0.37,no,spring,Germany,"['Dumbbells', 'Treadmill', 'Yoga Mat']",0.18
P11779,beauty,perfume,657,brand b,4.7,2.6,0.73,no,summer,UK,"['Moisturizer', 'Foundation', 'Moisturizer']",0.9
P11780,fashion,t-shirt,596,brand c,2.4,4.5,0.99,yes,autumn,UK,"['T-shirt', 'Shoes', 'Jacket']",0.35
P11781,electronics,laptop,181,brand a,2.5,2.5,0.7,yes,autumn,USA,"['Headphones', 'Smartwatch', 'Smartphone']",0.6
P11782,fitness,dumbbells,158,brand a,2.3,4.8,0.35,yes,spring,Canada,"['Yoga Mat', 'Resistance Bands', 'Dumbbells']",0.49
P11783,books,non-fiction,2379,brand c,4.0,2.0,0.21,no,summer,Canada,"['Non-fiction', 'Fiction', 'Fiction']",0.21
P11784,home decor,wall art,998,brand b,4.3,4.4,0.85,no,winter,India,['Cushions'],0.45
P11785,electronics,headphones,611,brand c,2.3,4.0,0.98,yes,summer,Germany,"['Laptop', 'Smartwatch']",0.82
P11786,electronics,laptop,2735,brand c,4.8,4.2,0.54,yes,winter,USA,"['Smartwatch', 'Headphones']",0.3
P11787,home decor,lamp,143,brand b,3.7,2.1,0.77,no,winter,Canada,"['Lamp', 'Cushions', 'Cushions']",0.23
P11788,fitness,treadmill,1336,brand b,4.3,2.3,0.05,no,summer,UK,['Treadmill'],0.2
P11789,fashion,shoes,4880,brand a,2.8,2.3,0.61,yes,spring,UK,['Shoes'],0.41
P11790,home decor,wall art,2986,brand a,2.2,2.3,0.73,no,summer,USA,['Curtains'],0.2
P11791,beauty,moisturizer,3918,brand c,3.6,4.8,0.09,yes,winter,UK,['Perfume'],0.63
P11792,home decor,wall art,106,brand b,2.2,4.6,0.46,no,winter,UK,"['Lamp', 'Lamp']",0.96
P11793,fitness,treadmill,3374,brand a,3.8,4.0,0.71,no,spring,Germany,"['Dumbbells', 'Yoga Mat', 'Treadmill']",0.11
P11794,fashion,jeans,2651,brand b,3.7,2.7,0.83,no,spring,USA,"['Jacket', 'Jeans', 'T-shirt']",0.85
P11795,beauty,moisturizer,3188,brand b,2.4,3.9,0.43,yes,spring,India,['Moisturizer'],0.32
P11796,electronics,smartphone,3513,brand b,3.6,3.7,0.34,no,winter,UK,"['Smartwatch', 'Smartwatch', 'Headphones']",0.66
P11797,home decor,wall art,3459,brand c,4.5,3.5,0.88,yes,summer,Canada,"['Curtains', 'Wall Art', 'Wall Art']",0.14
P11798,electronics,smartwatch,1669,brand a,4.2,2.9,0.3,yes,summer,India,"['Smartphone', 'Headphones', 'Headphones']",0.53
P11799,beauty,lipstick,1239,brand b,3.2,3.7,0.35,no,spring,UK,"['Lipstick', 'Lipstick', 'Perfume']",0.26
P11800,home decor,cushions,3904,brand a,3.2,2.2,0.63,no,autumn,Germany,"['Wall Art', 'Lamp', 'Curtains']",0.14
P11801,home decor,wall art,4248,brand d,3.5,2.6,0.33,no,winter,USA,"['Lamp', 'Cushions', 'Curtains']",0.89
P11802,fashion,jeans,1615,brand b,2.3,2.1,0.08,yes,winter,UK,"['Jacket', 'T-shirt', 'Jeans']",0.19
P11803,electronics,laptop,3505,brand d,4.5,4.9,0.01,no,summer,India,"['Smartphone', 'Smartwatch', 'Laptop']",0.96
P11804,books,comics,4127,brand d,2.2,3.6,0.71,yes,summer,India,"['Fiction', 'Fiction']",0.95
P11805,fashion,jacket,2020,brand d,2.4,2.4,0.1,yes,autumn,India,['T-shirt'],0.64
P11806,fashion,jeans,4147,brand b,3.0,4.4,0.83,no,winter,USA,"['T-shirt', 'Jacket', 'Shoes']",0.33
P11807,electronics,smartwatch,1498,brand d,2.4,5.0,0.83,no,winter,USA,['Headphones'],0.2
P11808,fashion,jeans,3741,brand a,3.7,3.2,0.48,no,summer,Canada,['Shoes'],0.5
P11809,beauty,perfume,946,brand a,3.7,2.9,0.66,yes,spring,Germany,"['Foundation', 'Moisturizer']",0.13
P11810,home decor,lamp,4691,brand b,2.9,4.3,0.02,yes,spring,USA,"['Lamp', 'Cushions', 'Cushions']",0.55
P11811,fitness,resistance bands,589,brand d,3.0,4.5,0.81,yes,autumn,Germany,"['Dumbbells', 'Treadmill']",0.59
P11812,fashion,jacket,1998,brand b,3.3,2.3,0.87,yes,winter,Canada,"['Jacket', 'Jacket', 'Jeans']",0.77
P11813,books,biography,1213,brand b,2.3,3.1,0.28,yes,spring,Germany,['Biography'],0.79
P11814,electronics,headphones,2914,brand d,3.0,4.5,0.51,no,summer,India,"['Smartphone', 'Smartphone']",0.55
P11815,books,fiction,3465,brand b,4.3,4.2,0.55,yes,autumn,UK,['Biography'],0.34
P11816,fitness,treadmill,4992,brand a,3.1,5.0,0.86,yes,winter,Germany,"['Resistance Bands', 'Resistance Bands']",0.75
P11817,fitness,yoga mat,3052,brand c,2.2,3.6,0.9,yes,summer,UK,"['Dumbbells', 'Dumbbells']",0.58
P11818,electronics,laptop,2943,brand d,3.4,4.7,0.24,yes,autumn,Germany,"['Smartphone', 'Laptop', 'Headphones']",0.3
P11819,fashion,shoes,2711,brand a,4.7,4.3,0.31,no,spring,UK,['T-shirt'],0.89
P11820,beauty,lipstick,1084,brand d,3.9,4.7,0.89,yes,winter,Canada,['Perfume'],0.61
P11821,electronics,smartwatch,1888,brand b,4.9,2.2,0.59,yes,autumn,UK,"['Headphones', 'Smartwatch']",0.28
P11822,fitness,dumbbells,2091,brand d,4.7,4.9,0.78,yes,spring,UK,"['Resistance Bands', 'Dumbbells']",0.81
P11823,fashion,jacket,3222,brand d,4.7,4.2,0.69,yes,autumn,Germany,"['Shoes', 'Jacket']",0.8
P11824,beauty,lipstick,1437,brand d,4.1,4.7,0.52,yes,winter,Canada,"['Moisturizer', 'Lipstick']",0.74
P11825,books,biography,4819,brand d,4.2,3.8,0.32,no,autumn,USA,['Comics'],0.3
P11826,books,biography,1637,brand b,2.1,4.3,0.88,yes,summer,India,"['Non-fiction', 'Fiction']",0.36
P11827,electronics,smartwatch,2189,brand c,4.3,4.4,0.06,yes,summer,India,"['Laptop', 'Smartwatch']",0.91
P11828,beauty,foundation,4866,brand b,2.1,4.6,0.45,no,spring,Germany,['Moisturizer'],0.48
P11829,home decor,lamp,4768,brand d,3.8,2.2,0.11,yes,winter,India,"['Curtains', 'Cushions']",0.44
P11830,fitness,resistance bands,2955,brand d,2.9,4.6,0.35,yes,summer,USA,"['Dumbbells', 'Dumbbells', 'Dumbbells']",0.81
P11831,beauty,foundation,4378,brand a,3.2,4.5,0.56,no,autumn,USA,['Foundation'],0.56
P11832,beauty,lipstick,150,brand b,4.0,3.5,0.15,yes,spring,Canada,['Lipstick'],0.95
P11833,fashion,shoes,283,brand c,4.3,3.0,0.9,yes,summer,USA,"['Jeans', 'Jacket']",0.18
P11834,books,fiction,2904,brand c,4.7,5.0,0.84,yes,winter,USA,"['Fiction', 'Fiction', 'Biography']",0.18
P11835,home decor,wall art,2738,brand d,4.1,2.9,0.95,no,autumn,USA,"['Lamp', 'Wall Art', 'Curtains']",0.55
P11836,fitness,resistance bands,1651,brand d,2.8,3.9,0.86,yes,autumn,UK,"['Treadmill', 'Treadmill', 'Resistance Bands']",0.71
P11837,electronics,smartphone,4502,brand b,3.3,2.8,0.11,yes,spring,Germany,"['Smartphone', 'Smartwatch', 'Smartwatch']",0.43
P11838,beauty,foundation,1581,brand c,5.0,2.5,0.0,no,summer,UK,"['Foundation', 'Lipstick', 'Moisturizer']",0.73
P11839,fashion,jacket,267,brand d,5.0,4.0,0.6,no,spring,Germany,"['Jacket', 'Jeans', 'Shoes']",0.83
P11840,books,biography,1209,brand b,4.9,4.9,0.12,no,spring,USA,"['Fiction', 'Non-fiction']",0.41
P11841,books,biography,2235,brand a,3.7,2.4,0.16,no,autumn,USA,"['Fiction', 'Comics']",0.45
P11842,fitness,resistance bands,3661,brand a,2.5,4.1,0.9,no,winter,Canada,"['Yoga Mat', 'Dumbbells', 'Resistance Bands']",0.57
P11843,fitness,resistance bands,2230,brand d,2.1,2.4,0.06,yes,summer,USA,"['Treadmill', 'Dumbbells']",0.97
P11844,books,biography,1349,brand b,4.3,2.8,0.95,no,winter,India,"['Fiction', 'Fiction', 'Biography']",0.36
P11845,beauty,perfume,4346,brand d,2.3,3.8,0.68,no,summer,Canada,['Lipstick'],0.51
P11846,beauty,moisturizer,2379,brand b,5.0,4.4,0.93,no,winter,UK,['Moisturizer'],0.98
P11847,fashion,jeans,4283,brand d,3.9,4.8,0.08,yes,autumn,UK,"['Jacket', 'Jeans', 'Jacket']",0.93
P11848,books,comics,4562,brand d,3.4,3.1,0.33,yes,summer,Germany,"['Fiction', 'Non-fiction']",0.83
P11849,home decor,wall art,397,brand a,3.1,2.8,0.56,yes,autumn,Canada,['Curtains'],0.19
P11850,electronics,smartphone,1138,brand d,4.2,4.1,0.51,no,summer,USA,"['Smartwatch', 'Smartphone', 'Headphones']",0.63
P11851,books,non-fiction,3681,brand a,2.7,3.5,0.47,yes,winter,USA,"['Comics', 'Biography']",0.96
P11852,electronics,headphones,986,brand a,4.9,2.5,0.86,no,autumn,Canada,"['Smartphone', 'Laptop']",0.6
P11853,fitness,treadmill,1751,brand d,2.5,3.8,0.77,yes,summer,UK,"['Resistance Bands', 'Yoga Mat', 'Resistance Bands']",0.13
P11854,beauty,foundation,819,brand b,2.9,2.7,0.66,yes,summer,Germany,"['Foundation', 'Moisturizer', 'Moisturizer']",0.15
P11855,fitness,dumbbells,4396,brand c,2.5,3.3,0.34,yes,spring,India,"['Treadmill', 'Dumbbells', 'Resistance Bands']",0.9
P11856,fashion,t-shirt,4551,brand b,3.5,3.0,0.38,yes,autumn,Canada,"['Jacket', 'Jacket', 'Jacket']",0.5
P11857,electronics,smartphone,3663,brand a,5.0,4.7,0.61,no,winter,Germany,"['Laptop', 'Laptop']",0.39
P11858,beauty,perfume,2149,brand d,4.2,4.5,0.8,yes,spring,USA,"['Foundation', 'Moisturizer', 'Perfume']",0.27
P11859,books,comics,1682,brand b,2.8,3.2,0.71,no,autumn,USA,"['Fiction', 'Non-fiction', 'Fiction']",0.56
P11860,books,biography,1935,brand c,2.3,2.9,0.66,yes,autumn,India,['Non-fiction'],0.26
P11861,beauty,lipstick,3214,brand b,2.9,3.7,0.26,no,summer,UK,"['Lipstick', 'Lipstick']",0.44
P11862,electronics,laptop,3292,brand c,2.3,3.3,0.38,yes,autumn,Canada,['Laptop'],0.13
P11863,beauty,foundation,4777,brand c,2.3,3.9,0.26,yes,autumn,USA,"['Moisturizer', 'Perfume', 'Foundation']",0.22
P11864,fashion,jeans,1836,brand c,3.3,4.7,0.78,yes,autumn,Germany,"['T-shirt', 'T-shirt', 'Jacket']",0.53
P11865,fashion,shoes,2540,brand d,3.9,3.7,0.42,yes,winter,UK,"['T-shirt', 'Jacket']",0.67
P11866,electronics,laptop,2487,brand a,2.8,4.6,0.23,yes,winter,UK,['Headphones'],0.36
P11867,books,biography,3848,brand c,4.8,4.9,0.32,yes,spring,USA,['Non-fiction'],0.48
P11868,home decor,cushions,4215,brand a,2.1,3.3,0.37,no,autumn,Germany,"['Cushions', 'Lamp', 'Curtains']",0.59
P11869,books,biography,1638,brand a,4.9,3.1,0.54,no,autumn,UK,"['Biography', 'Comics']",0.14
P11870,books,comics,2191,brand d,4.4,2.4,0.91,yes,winter,UK,"['Non-fiction', 'Comics']",0.23
P11871,fitness,treadmill,4323,brand a,3.4,3.4,0.28,yes,spring,Germany,"['Dumbbells', 'Treadmill']",0.49
P11872,fashion,shoes,4649,brand d,3.5,3.4,0.57,yes,autumn,Canada,['Jeans'],0.78
P11873,books,non-fiction,4508,brand c,4.2,2.0,0.61,no,summer,Germany,"['Non-fiction', 'Fiction']",0.52
P11874,electronics,headphones,2812,brand b,2.1,2.5,0.92,no,summer,Canada,['Laptop'],0.75
P11875,books,fiction,4001,brand a,2.8,3.2,0.54,yes,spring,USA,"['Non-fiction', 'Non-fiction', 'Comics']",0.65
P11876,books,comics,753,brand b,4.0,2.6,0.78,yes,winter,Canada,"['Fiction', 'Comics']",0.65
P11877,fitness,resistance bands,2870,brand b,3.2,2.1,0.44,yes,summer,UK,"['Resistance Bands', 'Yoga Mat', 'Dumbbells']",0.99
P11878,beauty,perfume,2955,brand a,2.7,3.3,0.53,no,winter,UK,['Foundation'],0.15
P11879,fashion,jacket,4885,brand b,3.9,4.0,0.56,no,autumn,India,"['Shoes', 'T-shirt', 'Jeans']",0.45
P11880,electronics,laptop,4304,brand d,4.9,3.3,0.53,yes,spring,USA,"['Smartwatch', 'Smartwatch']",0.99
P11881,electronics,smartphone,4317,brand b,4.9,2.9,0.99,yes,winter,UK,"['Smartwatch', 'Smartphone']",0.73
P11882,beauty,moisturizer,2764,brand a,4.0,4.3,0.91,no,spring,Canada,['Moisturizer'],0.7
P11883,home decor,curtains,3212,brand c,2.1,4.1,0.73,no,spring,Germany,"['Lamp', 'Curtains', 'Wall Art']",0.7
P11884,books,comics,1100,brand b,3.4,4.2,0.03,no,spring,USA,"['Non-fiction', 'Biography']",0.9
P11885,fashion,jacket,643,brand a,4.5,3.3,0.46,no,winter,Germany,"['Shoes', 'T-shirt', 'Shoes']",0.2
P11886,fitness,dumbbells,4257,brand d,2.5,4.2,0.59,no,summer,Canada,"['Dumbbells', 'Yoga Mat', 'Resistance Bands']",0.7
P11887,fashion,shoes,4064,brand b,4.4,2.4,0.76,yes,spring,India,"['Shoes', 'Jeans', 'T-shirt']",0.97
P11888,fitness,yoga mat,2650,brand c,5.0,2.5,0.89,no,spring,Canada,"['Dumbbells', 'Resistance Bands']",0.53
P11889,home decor,wall art,558,brand d,4.8,3.5,0.81,yes,summer,UK,"['Cushions', 'Lamp']",0.73
P11890,fitness,yoga mat,1508,brand d,4.3,4.8,0.15,no,autumn,Canada,"['Resistance Bands', 'Yoga Mat']",0.96
P11891,fitness,dumbbells,2365,brand a,4.3,2.6,0.28,yes,autumn,USA,"['Yoga Mat', 'Resistance Bands']",0.41
P11892,fitness,resistance bands,4958,brand a,4.3,2.5,0.29,yes,autumn,UK,"['Dumbbells', 'Dumbbells']",0.4
P11893,fitness,resistance bands,465,brand b,4.7,3.8,0.24,yes,summer,USA,"['Resistance Bands', 'Resistance Bands']",0.73
P11894,fitness,yoga mat,1401,brand b,3.8,2.1,0.05,no,summer,USA,['Yoga Mat'],0.59
P11895,books,fiction,3428,brand d,2.4,2.1,0.46,yes,spring,UK,['Biography'],0.86
P11896,home decor,cushions,4918,brand a,2.4,3.4,0.15,yes,summer,UK,"['Curtains', 'Curtains', 'Cushions']",0.53
P11897,electronics,smartphone,1490,brand c,2.9,3.0,0.05,yes,summer,Canada,['Smartwatch'],0.75
P11898,home decor,cushions,4563,brand d,2.1,4.7,0.17,yes,winter,Germany,"['Cushions', 'Lamp']",0.53
P11899,books,non-fiction,4835,brand a,3.6,2.1,0.63,no,winter,India,"['Biography', 'Fiction', 'Biography']",0.92
P11900,books,non-fiction,4742,brand d,3.5,3.4,0.55,no,summer,USA,['Biography'],0.1
P11901,books,comics,2835,brand c,2.3,4.0,0.85,yes,summer,India,"['Fiction', 'Fiction', 'Non-fiction']",0.12
P11902,electronics,smartwatch,3814,brand b,2.1,4.8,0.29,no,winter,India,['Smartphone'],0.6
P11903,fashion,shoes,372,brand c,2.7,5.0,0.72,yes,autumn,India,['T-shirt'],0.12
P11904,home decor,lamp,255,brand c,2.3,3.4,0.75,yes,autumn,UK,['Lamp'],0.58
P11905,books,comics,2167,brand b,2.0,2.7,0.6,no,spring,USA,['Biography'],0.97
P11906,home decor,curtains,147,brand b,4.8,2.2,0.73,no,summer,UK,"['Wall Art', 'Lamp', 'Curtains']",0.23
P11907,beauty,foundation,2064,brand c,4.6,2.1,0.96,yes,autumn,India,"['Moisturizer', 'Perfume', 'Lipstick']",0.4
