Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season
C10059,60,other,mumbai,['Fashion'],['Shoes'],occasional shopper,3782.56,yes,summer
C10060,52,female,delhi,"['Fitness', 'Electronics', 'Home Decor']","['Resistance Bands', 'Smartphone', 'Cushions']",new visitor,4596.67,no,summer
C10061,20,other,kolkata,"['Home Decor', 'Fitness', 'Electronics']","['Wall Art', 'Yoga Mat', 'Headphones']",occasional shopper,1769.59,yes,summer
C10062,57,other,kolkata,"['Home Decor', 'Beauty', 'Fashion']","['Curtains', 'Lipstick', 'Jacket']",new visitor,3537.98,yes,spring
C10063,44,female,delhi,"['Electronics', 'Books', 'Beauty']","['Smartwatch', 'Comics', 'Foundation']",new visitor,1274.49,no,autumn
C10064,38,other,delhi,"['Books', 'Electronics']","['Biography', 'Laptop']",new visitor,3386.81,yes,autumn
C10065,57,female,chennai,"['Fashion', 'Home Decor']","['Jeans', 'Wall Art']",new visitor,4284.76,yes,summer
C10066,29,male,kolkata,"['Fashion', 'Fitness', 'Electronics']","['Jacket', 'Resistance Bands', 'Smartwatch']",new visitor,3940.96,no,autumn
C10067,38,other,delhi,"['Fitness', 'Fashion', 'Home Decor']","['Treadmill', 'Jeans', 'Curtains']",new visitor,1994.23,no,winter
C10068,18,female,delhi,['Fitness'],['Dumbbells'],new visitor,3117.68,no,summer
C10069,19,female,mumbai,"['Home Decor', 'Fashion']","['Cushions', 'Jeans']",occasional shopper,901.08,yes,spring
C10070,35,other,chennai,"['Home Decor', 'Fashion']","['Cushions', 'Jacket']",occasional shopper,3191.96,yes,winter
C10071,48,other,delhi,['Electronics'],['Smartphone'],new visitor,4709.14,yes,autumn
C10072,57,male,mumbai,['Fashion'],['T-shirt'],frequent buyer,4253.94,yes,autumn
C10073,60,male,mumbai,"['Fitness', 'Books', 'Home Decor']","['Resistance Bands', 'Fiction', 'Cushions']",frequent buyer,700.68,yes,spring
C10074,49,male,bangalore,['Beauty'],['Moisturizer'],frequent buyer,1075.43,yes,spring
C10075,52,male,mumbai,"['Electronics', 'Home Decor']","['Smartphone', 'Curtains']",occasional shopper,1703.5,yes,winter
C10076,18,other,chennai,"['Home Decor', 'Beauty', 'Books']","['Cushions', 'Lipstick', 'Fiction']",new visitor,4778.75,no,autumn
C10077,56,other,mumbai,"['Fashion', 'Fitness']","['Jacket', 'Yoga Mat']",new visitor,1675.96,yes,autumn
C10078,31,female,delhi,['Fitness'],['Treadmill'],frequent buyer,2422.88,yes,winter
C10079,54,male,chennai,['Beauty'],['Moisturizer'],frequent buyer,3970.07,no,summer
C10080,30,male,kolkata,['Fitness'],['Treadmill'],new visitor,2992.22,no,spring
C10081,58,female,delhi,['Fashion'],['Shoes'],frequent buyer,1243.29,no,autumn
C10082,38,female,kolkata,"['Electronics', 'Fitness', 'Books']","['Smartwatch', 'Yoga Mat', 'Fiction']",frequent buyer,1932.91,yes,spring
C10083,59,female,delhi,"['Beauty', 'Electronics']","['Foundation', 'Smartphone']",frequent buyer,1446.81,no,autumn
C10084,58,female,kolkata,"['Fitness', 'Electronics', 'Books']","['Yoga Mat', 'Smartwatch', 'Biography']",new visitor,1284.6,no,autumn
C10085,35,female,mumbai,"['Beauty', 'Fashion', 'Home Decor']","['Moisturizer', 'T-shirt', 'Wall Art']",occasional shopper,4720.16,yes,winter
C10086,38,male,kolkata,"['Books', 'Fashion', 'Home Decor']","['Non-fiction', 'Jeans', 'Curtains']",new visitor,4542.81,no,summer
C10087,41,female,kolkata,"['Beauty', 'Fitness']","['Perfume', 'Treadmill']",frequent buyer,628.24,no,spring
C10088,31,other,mumbai,['Electronics'],['Headphones'],frequent buyer,669.8,yes,winter
C10089,38,female,bangalore,['Fashion'],['Jacket'],occasional shopper,2022.07,no,spring
C10090,34,other,chennai,"['Electronics', 'Home Decor', 'Beauty']","['Smartphone', 'Wall Art', 'Foundation']",occasional shopper,4287.76,no,autumn
C10091,36,female,delhi,['Books'],['Fiction'],occasional shopper,2074.43,yes,summer
C10092,31,male,delhi,"['Fashion', 'Electronics', 'Beauty']","['Shoes', 'Smartphone', 'Perfume']",frequent buyer,1513.76,no,spring
C10093,40,male,mumbai,"['Electronics', 'Fashion', 'Books']","['Smartwatch', 'Shoes', 'Comics']",occasional shopper,561.55,no,summer
C10094,22,female,chennai,"['Beauty', 'Home Decor']","['Lipstick', 'Wall Art']",frequent buyer,2277.96,no,summer
C10095,54,male,delhi,['Electronics'],['Smartwatch'],occasional shopper,3091.19,no,autumn
C10096,56,male,chennai,"['Fashion', 'Fitness']","['Jeans', 'Treadmill']",new visitor,890.62,yes,autumn
C10097,60,male,delhi,"['Books', 'Fitness']","['Biography', 'Resistance Bands']",new visitor,2978.5,no,autumn
C10098,48,female,chennai,"['Fitness', 'Beauty']","['Resistance Bands', 'Foundation']",new visitor,1364.64,no,winter
C10099,32,female,bangalore,"['Home Decor', 'Electronics', 'Fashion']","['Wall Art', 'Smartphone', 'Jacket']",new visitor,4016.5,no,winter
C10100,59,female,chennai,"['Fashion', 'Electronics']","['Shoes', 'Headphones']",frequent buyer,4545.04,no,summer
C10101,39,other,chennai,"['Fashion', 'Fitness', 'Electronics']","['T-shirt', 'Yoga Mat', 'Smartwatch']",occasional shopper,852.34,no,winter
C10102,56,female,chennai,"['Fitness', 'Electronics', 'Books']","['Dumbbells', 'Smartwatch', 'Fiction']",new visitor,1893.59,no,autumn
C10103,33,female,kolkata,"['Home Decor', 'Fashion']","['Cushions', 'Jacket']",frequent buyer,3940.86,yes,summer
C10104,59,other,bangalore,['Beauty'],['Moisturizer'],frequent buyer,1176.53,no,winter
C10105,24,male,chennai,['Beauty'],['Moisturizer'],frequent buyer,3977.98,no,spring
C10106,40,male,delhi,['Home Decor'],['Cushions'],occasional shopper,4883.21,no,winter
C10107,34,male,delhi,"['Beauty', 'Fashion']","['Moisturizer', 'Jeans']",new visitor,3429.88,no,autumn
C10108,53,female,kolkata,['Fashion'],['Shoes'],new visitor,535.19,no,winter
C10109,21,male,delhi,"['Beauty', 'Fashion']","['Lipstick', 'Shoes']",frequent buyer,3692.54,yes,spring
C10110,53,other,chennai,"['Electronics', 'Home Decor']","['Smartphone', 'Curtains']",frequent buyer,2262.94,no,winter
C10111,27,male,delhi,"['Fashion', 'Home Decor', 'Books']","['Shoes', 'Wall Art', 'Biography']",new visitor,1903.61,no,autumn
C10112,52,female,chennai,['Home Decor'],['Curtains'],occasional shopper,2579.79,no,summer
C10113,59,male,chennai,"['Fashion', 'Beauty']","['T-shirt', 'Lipstick']",frequent buyer,1638.25,yes,spring
C10114,55,female,mumbai,"['Fashion', 'Books', 'Home Decor']","['Jeans', 'Non-fiction', 'Curtains']",occasional shopper,4845.08,no,winter
C10115,53,female,delhi,['Home Decor'],['Lamp'],occasional shopper,4408.04,yes,winter
C10116,36,other,mumbai,['Books'],['Fiction'],frequent buyer,865.15,no,summer
C10117,36,male,bangalore,"['Fitness', 'Electronics']","['Treadmill', 'Smartphone']",frequent buyer,3339.22,yes,summer
C10118,33,female,mumbai,"['Electronics', 'Books', 'Beauty']","['Smartphone', 'Comics', 'Foundation']",new visitor,1380.53,yes,autumn
C10119,51,female,bangalore,"['Home Decor', 'Fitness', 'Fashion']","['Wall Art', 'Resistance Bands', 'T-shirt']",occasional shopper,4585.67,yes,summer
C10120,52,male,mumbai,"['Fitness', 'Books']","['Yoga Mat', 'Comics']",frequent buyer,844.76,yes,autumn
C10121,46,other,delhi,"['Fashion', 'Electronics', 'Beauty']","['Jeans', 'Smartphone', 'Perfume']",frequent buyer,1842.67,no,summer
C10122,54,other,chennai,['Home Decor'],['Cushions'],new visitor,4188.13,no,winter
C10123,55,male,kolkata,['Home Decor'],['Curtains'],new visitor,4332.0,yes,winter
C10124,41,male,delhi,"['Books', 'Fitness', 'Home Decor']","['Biography', 'Treadmill', 'Wall Art']",new visitor,2189.8,no,winter
C10125,23,other,chennai,['Home Decor'],['Curtains'],occasional shopper,4923.39,yes,spring
C10126,28,other,mumbai,"['Books', 'Fashion']","['Comics', 'Shoes']",new visitor,3194.63,yes,autumn
C10127,53,other,bangalore,['Beauty'],['Moisturizer'],occasional shopper,3235.03,yes,autumn
C10128,56,female,chennai,['Beauty'],['Lipstick'],new visitor,2913.9,yes,autumn
C10129,54,male,chennai,"['Fitness', 'Books']","['Yoga Mat', 'Fiction']",new visitor,4624.14,yes,autumn
C10130,22,male,bangalore,"['Fashion', 'Home Decor']","['Shoes', 'Wall Art']",frequent buyer,2308.36,no,spring
C10131,49,female,mumbai,"['Electronics', 'Fashion']","['Headphones', 'Jeans']",occasional shopper,4219.71,no,autumn
C10132,29,other,chennai,['Books'],['Comics'],new visitor,1108.02,no,winter
C10133,47,male,bangalore,['Beauty'],['Lipstick'],occasional shopper,3305.31,no,summer
C10134,55,other,chennai,"['Home Decor', 'Fitness', 'Books']","['Curtains', 'Resistance Bands', 'Comics']",occasional shopper,620.03,yes,summer
C10135,43,female,delhi,['Fitness'],['Dumbbells'],occasional shopper,3868.89,yes,summer
C10136,48,other,kolkata,['Home Decor'],['Cushions'],new visitor,2438.58,yes,winter
C10137,29,other,chennai,['Home Decor'],['Lamp'],frequent buyer,2613.72,no,spring
C10138,40,male,bangalore,"['Beauty', 'Fashion']","['Lipstick', 'Jacket']",occasional shopper,653.26,yes,winter
C10139,33,other,mumbai,"['Fitness', 'Fashion', 'Books']","['Resistance Bands', 'Jacket', 'Comics']",occasional shopper,4551.66,no,summer
C10140,40,male,chennai,"['Home Decor', 'Fashion']","['Lamp', 'T-shirt']",frequent buyer,4323.31,no,summer
C10141,57,male,kolkata,"['Beauty', 'Books', 'Electronics']","['Perfume', 'Comics', 'Laptop']",frequent buyer,4774.3,yes,winter
C10142,42,female,kolkata,['Fashion'],['T-shirt'],occasional shopper,1071.03,no,autumn
C10143,55,female,bangalore,"['Electronics', 'Fitness']","['Smartphone', 'Resistance Bands']",occasional shopper,2464.92,no,winter
C10144,42,male,delhi,"['Fashion', 'Fitness', 'Electronics']","['Shoes', 'Treadmill', 'Headphones']",occasional shopper,3226.02,no,winter
C10145,59,other,chennai,['Beauty'],['Foundation'],new visitor,1241.24,yes,summer
C10146,38,female,kolkata,"['Fitness', 'Beauty', 'Home Decor']","['Resistance Bands', 'Foundation', 'Curtains']",frequent buyer,4866.9,no,winter
C10147,45,other,mumbai,['Home Decor'],['Cushions'],new visitor,1247.65,yes,spring
C10148,25,other,mumbai,"['Books', 'Fashion']","['Comics', 'Jeans']",occasional shopper,868.86,yes,summer
C10149,58,other,chennai,['Books'],['Non-fiction'],frequent buyer,4952.64,yes,autumn
C10150,50,female,delhi,['Books'],['Comics'],occasional shopper,2077.21,yes,summer
C10151,21,male,chennai,"['Books', 'Fitness']","['Biography', 'Dumbbells']",new visitor,880.74,yes,spring
C10152,22,other,bangalore,['Electronics'],['Headphones'],frequent buyer,2977.53,no,autumn
C10153,36,other,kolkata,['Books'],['Biography'],occasional shopper,2607.19,yes,summer
C10154,19,other,bangalore,"['Fitness', 'Home Decor']","['Resistance Bands', 'Curtains']",occasional shopper,1126.39,no,summer
C10155,24,male,bangalore,"['Electronics', 'Fashion', 'Books']","['Laptop', 'Jacket', 'Comics']",new visitor,3678.18,no,winter
C10156,24,male,chennai,['Electronics'],['Smartwatch'],frequent buyer,2987.87,no,winter
C10157,29,other,chennai,"['Beauty', 'Electronics']","['Foundation', 'Smartphone']",frequent buyer,3931.45,no,spring
C10158,56,male,delhi,['Books'],['Non-fiction'],new visitor,4128.97,no,spring
C10159,26,other,delhi,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",frequent buyer,1390.04,yes,winter
C10160,39,female,mumbai,"['Home Decor', 'Electronics']","['Lamp', 'Smartphone']",occasional shopper,3258.03,no,spring
C10161,45,other,delhi,"['Fashion', 'Fitness']","['T-shirt', 'Treadmill']",occasional shopper,1223.15,no,autumn
C10162,53,other,delhi,"['Beauty', 'Fitness']","['Perfume', 'Treadmill']",new visitor,2909.54,no,summer
C10163,58,female,bangalore,"['Home Decor', 'Electronics']","['Wall Art', 'Smartphone']",new visitor,1318.32,yes,spring
C10164,29,other,chennai,"['Home Decor', 'Beauty', 'Electronics']","['Lamp', 'Foundation', 'Headphones']",frequent buyer,1326.79,no,spring
C10165,48,male,bangalore,"['Books', 'Home Decor']","['Non-fiction', 'Cushions']",frequent buyer,4448.74,no,summer
C10166,42,female,bangalore,['Home Decor'],['Lamp'],occasional shopper,855.88,yes,spring
C10167,33,female,delhi,"['Books', 'Fashion']","['Non-fiction', 'Shoes']",new visitor,3661.27,no,winter
C10168,58,female,delhi,"['Fashion', 'Beauty']","['Jacket', 'Lipstick']",occasional shopper,815.67,no,spring
C10169,55,female,delhi,"['Fitness', 'Books', 'Home Decor']","['Treadmill', 'Biography', 'Curtains']",new visitor,2936.54,no,spring
C10170,34,female,bangalore,"['Books', 'Beauty']","['Biography', 'Perfume']",new visitor,4546.53,yes,summer
C10171,53,female,kolkata,"['Home Decor', 'Fitness', 'Books']","['Cushions', 'Treadmill', 'Comics']",frequent buyer,2520.35,no,winter
C10172,54,other,kolkata,"['Home Decor', 'Books']","['Cushions', 'Non-fiction']",occasional shopper,2774.32,no,summer
C10173,51,female,chennai,['Electronics'],['Smartwatch'],occasional shopper,4259.66,yes,autumn
C10174,60,female,chennai,"['Beauty', 'Home Decor']","['Foundation', 'Wall Art']",new visitor,2891.98,no,summer
C10175,25,male,mumbai,"['Home Decor', 'Fashion']","['Cushions', 'Shoes']",new visitor,1183.47,no,winter
C10176,56,male,chennai,"['Books', 'Beauty', 'Home Decor']","['Comics', 'Lipstick', 'Cushions']",occasional shopper,3961.53,yes,spring
C10177,28,other,bangalore,['Beauty'],['Foundation'],new visitor,879.68,yes,spring
C10178,53,male,chennai,"['Electronics', 'Fitness']","['Laptop', 'Resistance Bands']",occasional shopper,1458.95,yes,spring
C10179,18,other,chennai,['Fashion'],['T-shirt'],occasional shopper,2343.69,yes,spring
C10180,27,other,delhi,"['Electronics', 'Fitness']","['Smartwatch', 'Resistance Bands']",new visitor,2246.51,yes,autumn
C10181,38,female,delhi,['Books'],['Non-fiction'],new visitor,998.41,no,winter
C10182,20,female,mumbai,['Home Decor'],['Wall Art'],frequent buyer,3635.98,yes,autumn
C10183,53,female,mumbai,['Home Decor'],['Wall Art'],occasional shopper,635.78,yes,spring
C10184,21,other,bangalore,"['Beauty', 'Fitness']","['Foundation', 'Resistance Bands']",occasional shopper,1427.12,no,spring
C10185,47,female,kolkata,"['Fashion', 'Home Decor', 'Electronics']","['T-shirt', 'Cushions', 'Laptop']",new visitor,886.46,yes,summer
C10186,19,other,kolkata,"['Books', 'Fitness', 'Beauty']","['Non-fiction', 'Resistance Bands', 'Perfume']",new visitor,2258.7,no,spring
C10187,32,other,kolkata,"['Home Decor', 'Beauty']","['Cushions', 'Perfume']",occasional shopper,2384.0,yes,summer
C10188,45,female,kolkata,['Beauty'],['Moisturizer'],new visitor,4139.42,no,summer
C10189,50,other,mumbai,['Fashion'],['T-shirt'],new visitor,888.09,no,summer
C10190,21,female,delhi,"['Fitness', 'Home Decor', 'Electronics']","['Treadmill', 'Wall Art', 'Headphones']",occasional shopper,2811.67,no,winter
C10191,21,female,chennai,['Fitness'],['Dumbbells'],new visitor,3887.93,yes,winter
C10192,60,female,bangalore,"['Books', 'Home Decor', 'Electronics']","['Non-fiction', 'Cushions', 'Headphones']",frequent buyer,3021.98,no,spring
C10193,25,male,kolkata,"['Fashion', 'Home Decor', 'Fitness']","['T-shirt', 'Cushions', 'Yoga Mat']",frequent buyer,4315.73,yes,spring
C10194,21,female,chennai,['Beauty'],['Moisturizer'],frequent buyer,4278.75,yes,spring
C10195,33,male,delhi,"['Electronics', 'Fitness', 'Home Decor']","['Laptop', 'Resistance Bands', 'Lamp']",frequent buyer,647.33,no,summer
C10196,38,male,bangalore,['Home Decor'],['Lamp'],occasional shopper,1091.61,no,winter
C10197,34,female,kolkata,['Fashion'],['Jacket'],new visitor,3099.8,no,autumn
C10198,55,female,mumbai,['Electronics'],['Smartwatch'],frequent buyer,3019.15,no,winter
C10199,41,other,mumbai,"['Home Decor', 'Fitness']","['Wall Art', 'Resistance Bands']",new visitor,4903.78,no,autumn
C10200,25,other,delhi,"['Electronics', 'Beauty', 'Fitness']","['Smartphone', 'Moisturizer', 'Dumbbells']",new visitor,4943.07,no,autumn
C10201,33,female,kolkata,"['Books', 'Electronics']","['Fiction', 'Headphones']",frequent buyer,1043.38,no,autumn
C10202,50,other,chennai,"['Home Decor', 'Electronics', 'Books']","['Curtains', 'Smartphone', 'Non-fiction']",occasional shopper,3051.15,no,winter
C10203,45,male,chennai,['Home Decor'],['Lamp'],new visitor,1266.51,no,summer
C10204,30,other,delhi,['Beauty'],['Moisturizer'],frequent buyer,1932.8,no,spring
C10205,51,male,delhi,"['Electronics', 'Beauty']","['Headphones', 'Perfume']",frequent buyer,1245.39,no,spring
C10206,31,male,kolkata,"['Fashion', 'Books', 'Fitness']","['T-shirt', 'Non-fiction', 'Treadmill']",new visitor,3545.16,no,summer
C10207,24,female,chennai,"['Books', 'Electronics', 'Beauty']","['Non-fiction', 'Smartwatch', 'Moisturizer']",occasional shopper,4733.46,yes,spring
C10208,27,female,bangalore,['Beauty'],['Foundation'],frequent buyer,1215.3,yes,spring
C10209,52,other,mumbai,"['Fitness', 'Beauty', 'Home Decor']","['Yoga Mat', 'Perfume', 'Wall Art']",frequent buyer,3220.23,yes,summer
C10210,32,male,mumbai,"['Fashion', 'Fitness', 'Beauty']","['Jacket', 'Resistance Bands', 'Foundation']",frequent buyer,3515.13,no,spring
C10211,41,male,chennai,['Electronics'],['Smartphone'],frequent buyer,3488.59,yes,spring
C10212,20,male,delhi,"['Beauty', 'Home Decor', 'Electronics']","['Moisturizer', 'Curtains', 'Smartphone']",occasional shopper,2209.72,no,autumn
C10213,29,other,kolkata,"['Electronics', 'Home Decor']","['Smartwatch', 'Lamp']",frequent buyer,1087.55,yes,summer
C10214,26,male,chennai,"['Beauty', 'Home Decor', 'Fitness']","['Lipstick', 'Wall Art', 'Resistance Bands']",frequent buyer,1029.46,no,summer
C10215,37,male,kolkata,['Home Decor'],['Curtains'],new visitor,4731.18,no,spring
C10216,52,other,chennai,"['Fashion', 'Fitness']","['Jeans', 'Treadmill']",occasional shopper,3466.64,yes,autumn
C10217,29,male,mumbai,"['Home Decor', 'Fitness']","['Wall Art', 'Dumbbells']",occasional shopper,2287.9,no,winter
C10218,55,female,mumbai,['Fitness'],['Resistance Bands'],new visitor,3923.64,no,winter
C10219,28,other,bangalore,['Books'],['Fiction'],frequent buyer,2474.91,no,summer
C10220,19,male,delhi,['Fashion'],['T-shirt'],new visitor,614.14,yes,autumn
C10221,46,female,chennai,"['Fitness', 'Electronics', 'Beauty']","['Dumbbells', 'Smartwatch', 'Lipstick']",occasional shopper,1279.89,no,spring
C10222,21,male,delhi,['Home Decor'],['Wall Art'],occasional shopper,797.14,no,summer
C10223,23,other,mumbai,['Home Decor'],['Cushions'],frequent buyer,3625.72,no,spring
C10224,36,female,kolkata,"['Books', 'Beauty']","['Fiction', 'Perfume']",new visitor,1306.08,no,autumn
C10225,60,male,kolkata,['Beauty'],['Moisturizer'],new visitor,569.54,yes,winter
C10226,35,other,kolkata,"['Beauty', 'Books', 'Fashion']","['Lipstick', 'Fiction', 'Shoes']",frequent buyer,3743.3,yes,spring
C10227,48,other,bangalore,"['Books', 'Beauty']","['Non-fiction', 'Lipstick']",occasional shopper,4076.0,no,winter
C10228,24,female,kolkata,['Electronics'],['Smartphone'],occasional shopper,3422.57,yes,spring
C10229,24,male,bangalore,['Fashion'],['Jacket'],occasional shopper,3508.84,no,summer
C10230,24,female,delhi,['Books'],['Non-fiction'],occasional shopper,2185.53,yes,winter
C10231,42,female,kolkata,"['Home Decor', 'Fashion', 'Books']","['Wall Art', 'Shoes', 'Biography']",frequent buyer,2376.75,yes,summer
C10232,23,female,chennai,"['Home Decor', 'Beauty', 'Fashion']","['Wall Art', 'Moisturizer', 'Jacket']",new visitor,3422.28,no,spring
C10233,32,male,delhi,"['Fitness', 'Books', 'Electronics']","['Resistance Bands', 'Comics', 'Smartphone']",new visitor,3235.68,yes,summer
C10234,40,female,chennai,"['Fashion', 'Books', 'Electronics']","['T-shirt', 'Comics', 'Laptop']",frequent buyer,2629.13,no,spring
C10235,32,other,bangalore,"['Fitness', 'Electronics', 'Books']","['Treadmill', 'Smartwatch', 'Biography']",frequent buyer,1453.57,no,autumn
C10236,59,other,kolkata,"['Books', 'Fitness']","['Comics', 'Yoga Mat']",occasional shopper,4208.63,yes,spring
